polynomial,budget,tile_x,tile_y,x_min,x_max,y_min,y_max,sample_count,mean_iterations,late_fraction,unresolved_fraction
unity-cubic,24,8,5,0.5333333333333332,0.7999999999999998,0.0,0.26666666666666683,100,5.19,0.0,0.0
unity-cubic,24,9,5,0.7999999999999998,1.0666666666666664,0.0,0.26666666666666683,100,3.9,0.0,0.0
unity-cubic,24,10,5,1.0666666666666664,1.333333333333333,0.0,0.26666666666666683,100,4.09,0.0,0.0
unity-cubic,24,11,5,1.333333333333333,1.6,0.0,0.26666666666666683,100,4.96,0.0,0.0
unity-cubic,24,0,6,-1.6,-1.3333333333333335,-0.2666666666666666,0.0,100,12.94,0.87,0.01
unity-cubic,24,1,6,-1.3333333333333335,-1.0666666666666669,-0.2666666666666666,0.0,100,10.57,0.6,0.01
unity-cubic,24,2,6,-1.0666666666666669,-0.8,-0.2666666666666666,0.0,100,10.33,0.51,0.0
unity-cubic,24,3,6,-0.8,-0.5333333333333334,-0.2666666666666666,0.0,100,11.01,0.56,0.01
unity-cubic,24,4,6,-0.5333333333333334,-0.26666666666666683,-0.2666666666666666,0.0,100,9.51,0.36,0.02
unity-cubic,24,5,6,-0.26666666666666683,0.0,-0.2666666666666666,0.0,100,12.16,0.76,0.02
unity-cubic,24,6,6,0.0,0.2666666666666666,-0.2666666666666666,0.0,100,12.42,0.78,0.02
unity-cubic,24,7,6,0.2666666666666666,0.5333333333333332,-0.2666666666666666,0.0,100,8.31,0.2,0.0
unity-cubic,24,8,6,0.5333333333333332,0.7999999999999998,-0.2666666666666666,0.0,100,5.19,0.0,0.0
unity-cubic,24,9,6,0.7999999999999998,1.0666666666666664,-0.2666666666666666,0.0,100,3.9,0.0,0.0
unity-cubic,24,10,6,1.0666666666666664,1.333333333333333,-0.2666666666666666,0.0,100,4.09,0.0,0.0
unity-cubic,24,11,6,1.333333333333333,1.6,-0.2666666666666666,0.0,100,4.96,0.0,0.0
unity-cubic,24,0,7,-1.6,-1.3333333333333335,-0.5333333333333332,-0.2666666666666666,100,7.67,0.0,0.0
